age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
1.4992654293530525,2,1,2,0,-0.4106015870891942,0,0,0,-1.5725039320054068,6,-0.6085067808546498,-0.5810955871994528,-0.3619141098329925,-0.19456208579657072,3,no
-1.0936504175848614,9,2,1,0,-0.14508134505681783,0,0,0,-1.5725039320054068,6,0.3399698991638509,-0.5810955871994528,-0.3619141098329925,-0.19456208579657072,3,yes
-1.9233834886049936,0,2,1,0,-0.362387794761655,0,0,0,-1.5725039320054068,6,-0.3810266015006192,0.03637684464078814,-0.3619141098329925,-0.19456208579657072,3,no
-0.16020071268721234,10,1,2,0,-0.3696198636107859,0,0,0,-1.5725039320054068,6,1.7125621678085106,-0.5810955871994528,0.9558912774881343,0.2713990824385406,0,yes
-1.404800319217411,0,2,1,0,-0.4384967097929847,0,0,0,-1.5725039320054068,6,-0.8205645751677293,-0.5810955871994528,-0.3619141098329925,-0.19456208579657072,3,no
-0.05648407880969579,9,1,1,0,-0.19983843777166588,1,0,0,-1.5725039320054068,6,0.679262370064778,-0.2723593712793323,0.9558912774881343,3.999088428319431,0,no
-0.6787838820747951,1,1,1,0,-0.3017761701213201,1,0,0,-1.5725039320054068,6,-0.36174862019943016,-0.2723593712793323,-0.3619141098329925,-0.19456208579657072,3,no
0.047232555067820765,4,1,2,0,4.9979527593679665,0,1,0,-1.5725039320054068,6,-0.30777027255610084,0.03637684464078814,-0.3619141098329925,-0.19456208579657072,3,no
1.6029820632305691,5,1,0,0,0.2316750035598096,0,0,0,-1.5725039320054068,6,-0.5044056818282291,-0.5810955871994528,0.022445794802336133,0.737360250673652,0,no
1.2918321615980193,9,1,2,0,0.4565579063446887,0,0,0,-1.5725039320054068,6,1.5467715286182848,-0.5810955871994528,-0.3619141098329925,-0.19456208579657072,3,yes
0.047232555067820765,0,0,1,0,-0.06828366156366616,1,0,0,-1.5725039320054068,6,-0.685618706059406,-0.2723593712793323,3.942916822082688,0.737360250673652,1,no
-1.612233586972444,1,2,1,0,-0.304875628199519,0,0,0,-1.5725039320054068,6,2.244634451721328,-0.5810955871994528,-0.3619141098329925,-0.19456208579657072,3,no
1.8104153309856021,3,1,0,0,-0.4388410940238957,0,0,0,-1.5725039320054068,6,0.30526953282171065,0.03637684464078814,0.5166228150477586,1.2033214189087633,1,no
0.2546658228228539,1,1,0,0,0.9101119384544678,0,0,0,-1.5725039320054068,6,1.8128076705746936,-0.2723593712793323,0.6703667769018902,0.2713990824385406,2,yes
-0.471350614319762,9,0,1,0,0.6487243071930233,1,0,0,-1.5725039320054068,6,-0.42729375662347285,-0.2723593712793323,-0.3619141098329925,-0.19456208579657072,3,no
-1.612233586972444,4,2,2,0,-0.31417400243411586,0,0,0,-1.5725039320054068,6,1.3964032744690102,-0.2723593712793323,-0.3619141098329925,-0.19456208579657072,3,yes
-0.16020071268721234,9,1,2,0,0.006447716544019533,0,0,0,-1.5725039320054068,6,-0.44271614166442413,-0.2723593712793323,-0.3619141098329925,-0.19456208579657072,3,no
-0.7825005159523116,4,2,2,0,0.05672781425702465,1,0,0,-1.5725039320054068,6,-0.2962034837753874,-0.2723593712793323,-0.3619141098329925,-0.19456208579657072,3,no
0.35838245670037044,9,1,2,0,-0.191917600460713,0,0,0,-1.5725039320054068,6,-0.40416017906204604,-0.2723593712793323,-0.3619141098329925,-0.19456208579657072,3,no
-0.8862171498298282,1,1,1,0,-0.13268351274402204,1,0,0,-1.5725039320054068,6,3.1661219579181643,-0.2723593712793323,0.582513084413815,1.2033214189087633,1,yes
1.4992654293530525,5,0,1,0,0.3201817509039351,0,0,0,-1.5725039320054068,6,-0.16125761466706412,-0.5810955871994528,-0.3619141098329925,-0.19456208579657072,3,no
-0.7825005159523116,9,2,1,0,-0.16987700968240937,1,0,0,-1.5725039320054068,6,0.04308898712553969,-0.5810955871994528,-0.054426186124729596,0.2713990824385406,0,no
-0.26391734656472887,4,1,2,0,2.0596665012353657,1,0,0,-1.5725039320054068,6,-0.6817631097991682,-0.2723593712793323,0.13226291041243002,0.737360250673652,0,no
-1.1973670514623778,4,2,2,0,0.16004308353032284,1,0,0,-1.5725039320054068,6,-0.5429616444306071,-0.5810955871994528,-0.3619141098329925,-0.19456208579657072,3,no
-0.05648407880969579,4,1,2,0,2.6478747676313437,0,0,0,-1.5725039320054068,6,-0.1998135772694422,-0.2723593712793323,-0.3619141098329925,-0.19456208579657072,3,no
-1.9233834886049936,8,2,1,0,0.9841545481003315,0,0,1,-1.5725039320054068,6,-0.8514093452496317,-0.2723593712793323,-0.3619141098329925,-0.19456208579657072,3,no
0.5658157244554035,4,1,2,0,-0.11305361158209538,1,0,0,-1.5725039320054068,6,0.15490127867243614,0.3451130605609086,-0.3619141098329925,-0.19456208579657072,3,no
0.2546658228228539,4,0,2,0,-0.2731922789557076,1,0,0,-1.5725039320054068,6,-0.2615031174332471,-0.5810955871994528,-0.1312981670517953,0.2713990824385406,1,no
0.5658157244554035,0,1,1,0,-0.4336753305602308,0,0,1,-1.5725039320054068,6,-0.14197963336587507,0.6538492764810291,-0.3619141098329925,-0.19456208579657072,3,no
0.9806822599654698,4,0,2,0,-0.15988986698599056,0,0,0,-1.451702153438515,6,0.9838544746235648,0.03637684464078814,-0.3619141098329925,-0.19456208579657072,3,no
-1.0936504175848614,4,2,2,0,-0.23358809240094328,0,0,0,-1.451702153438515,6,-0.5005500855679912,-0.2723593712793323,-0.3619141098329925,-0.19456208579657072,3,no
-0.6787838820747951,9,1,1,0,-0.39958129170004236,1,1,0,-1.451702153438515,6,-0.3925933902813326,-0.5810955871994528,3.042416474079918,1.2033214189087633,1,no
-1.1973670514623778,4,2,2,0,0.38389283362246895,0,0,0,-1.451702153438515,6,0.08550054598815558,0.03637684464078814,-0.3619141098329925,-0.19456208579657072,3,no
-0.5750672481972785,7,1,1,0,-0.420933114016524,1,0,0,-1.451702153438515,6,0.2821359552602838,-0.2723593712793323,0.6813484884628995,1.6692825871438746,2,no
-0.36763398044224543,4,1,2,0,-0.40164759708550835,1,1,0,-1.451702153438515,6,0.027666602084588463,-0.2723593712793323,-0.3619141098329925,-0.19456208579657072,3,no
0.15094918894533732,4,1,2,0,0.4789428813539033,1,0,0,-1.451702153438515,6,0.097067334768869,-0.2723593712793323,1.0327632584152,4.9310107647896535,0,no
0.15094918894533732,0,2,1,0,-0.2032822800807758,0,0,0,-1.451702153438515,6,-0.18439119222849099,-0.5810955871994528,-0.3619141098329925,-0.19456208579657072,3,no
-0.471350614319762,10,1,1,0,-0.3176178447432258,1,0,0,-1.451702153438515,6,-0.6200735696353633,-0.2723593712793323,-0.3619141098329925,-0.19456208579657072,3,no
-0.36763398044224543,7,2,1,0,-0.07895957272190697,0,0,0,-1.451702153438515,6,-0.5738064145125096,-0.5810955871994528,0.5166228150477586,1.2033214189087633,2,no
-0.7825005159523116,4,2,2,0,-0.2645826731829327,0,0,0,-1.451702153438515,6,-0.303914676295863,-0.5810955871994528,0.6484033537798713,0.737360250673652,2,no
-1.404800319217411,4,1,1,0,0.27437864819277286,0,0,0,-1.451702153438515,6,0.7486631027490586,-0.5810955871994528,-0.3619141098329925,-0.19456208579657072,3,no
-1.404800319217411,7,2,1,0,-0.32209483974506875,0,0,0,-1.451702153438515,6,-0.2807810987344362,-0.5810955871994528,-0.3619141098329925,-0.19456208579657072,3,no
-0.7825005159523116,9,2,2,0,-0.3858059224636026,0,0,0,-1.451702153438515,6,-0.5545284332113205,-0.2723593712793323,0.5056411034867493,0.737360250673652,0,no
-1.1973670514623778,4,2,2,0,-0.24185331394280712,0,0,0,-1.451702153438515,6,-0.11884605580444824,-0.5810955871994528,-0.3619141098329925,-0.19456208579657072,3,no
-0.471350614319762,4,2,2,0,-0.08515848887830486,1,0,0,-1.451702153438515,6,-0.4003045828018082,-0.5810955871994528,-0.3619141098329925,-0.19456208579657072,3,no
-1.1973670514623778,8,2,1,0,0.1738184527667626,0,0,0,-1.451702153438515,6,0.559738885997406,-0.5810955871994528,-0.3619141098329925,-0.19456208579657072,3,no
-0.6787838820747951,0,1,1,0,-0.22773356047545637,1,0,0,-1.451702153438515,6,-0.6740519172786926,-0.5810955871994528,-0.3619141098329925,-0.19456208579657072,3,no
-1.5085169530949276,8,2,1,0,-0.39338237554364447,0,0,0,-1.451702153438515,6,-0.1458352296261129,-0.5810955871994528,-0.3619141098329925,-0.19456208579657072,3,no
-0.16020071268721234,0,2,2,0,7.167229029876318,0,0,0,-1.451702153438515,6,-0.36560421645966795,-0.5810955871994528,-0.3619141098329925,-0.19456208579657072,3,no
0.7732489922104366,4,1,2,0,-0.44228493633300564,0,0,0,-1.451702153438515,6,-0.42729375662347285,-0.5810955871994528,-0.3619141098329925,-0.19456208579657072,3,no
0.047232555067820765,7,1,1,0,-0.4388410940238957,1,1,0,-1.451702153438515,6,0.3746702655059912,-0.2723593712793323,0.9888364121711625,0.737360250673652,0,no
-1.1973670514623778,4,1,2,0,-0.3682423266871419,0,0,0,-1.451702153438515,6,2.051854638709438,-0.5810955871994528,-0.3619141098329925,-0.19456208579657072,3,no
-0.7825005159523116,9,2,2,0,-0.3296712928251106,1,0,0,-1.451702153438515,6,0.26285797395909477,-0.5810955871994528,0.5276045266087681,6.328894269494987,1,no
-0.05648407880969579,7,1,1,0,-0.4329865620984088,0,0,0,-1.451702153438515,6,-0.6817631097991682,-0.5810955871994528,-0.3619141098329925,-0.19456208579657072,3,no
-0.8862171498298282,4,1,2,0,1.2641389278309696,0,0,0,-1.451702153438515,6,-0.36560421645966795,-0.5810955871994528,0.9558912774881343,0.737360250673652,1,no
-1.5085169530949276,9,1,1,0,-0.2587281412574458,0,0,0,-1.451702153438515,6,-0.13041284458516167,-0.5810955871994528,1.0327632584152,0.2713990824385406,0,no
0.2546658228228539,4,1,2,0,0.5898346037072434,0,0,0,-1.451702153438515,6,-0.3810266015006192,-0.5810955871994528,0.582513084413815,1.2033214189087633,0,no
-1.0936504175848614,4,1,2,0,-0.2945441012721892,1,0,0,-1.451702153438515,6,-0.23451394361158248,-0.5810955871994528,-0.3619141098329925,-0.19456208579657072,3,no
-1.0936504175848614,4,2,2,0,-0.4374635571002517,1,0,0,-1.451702153438515,6,-0.5776620107727474,-0.5810955871994528,-0.3619141098329925,-0.19456208579657072,3,no
-0.26391734656472887,9,2,1,0,-0.049686913094472485,0,0,0,-1.451702153438515,6,-0.6123623771148876,-0.2723593712793323,0.7252753347069371,0.2713990824385406,2,no
1.4992654293530525,0,1,1,0,0.1335254977501763,0,0,0,-1.451702153438515,6,-0.6200735696353633,-0.2723593712793323,-0.3619141098329925,-0.19456208579657072,3,no
-1.612233586972444,0,2,1,0,0.20550180201057405,0,0,0,-1.451702153438515,6,-0.45813852670537536,-0.5810955871994528,-0.3619141098329925,-0.19456208579657072,3,no
-0.26391734656472887,2,0,1,0,-0.02902385923981285,1,0,0,-1.451702153438515,6,-0.6701963210184548,-0.2723593712793323,3.942916822082688,1.2033214189087633,0,no
0.047232555067820765,4,0,2,0,0.7410192810771697,0,0,0,-1.451702153438515,6,-0.5892287995534609,-0.2723593712793323,2.9106359353478055,1.2033214189087633,0,no
-0.9899337837073447,7,1,1,0,-0.2849013428066814,0,0,0,-1.451702153438515,6,0.278280359000046,0.03637684464078814,0.4946593919257399,1.2033214189087633,2,no
-0.5750672481972785,1,1,1,0,-0.24495277202100607,0,1,0,-1.451702153438515,6,-0.4157269678427595,-0.5810955871994528,0.9558912774881343,1.2033214189087633,0,no
-0.9899337837073447,10,1,1,0,-0.4367747886384297,0,0,0,-1.451702153438515,6,-0.5159724706089425,0.3451130605609086,-0.3619141098329925,-0.19456208579657072,3,no
-1.612233586972444,7,2,1,0,-0.23427686086276525,0,0,0,-1.451702153438515,6,-0.6393515509365523,-0.2723593712793323,-0.3619141098329925,-0.19456208579657072,3,no
0.35838245670037044,9,1,1,0,0.015401706547705377,0,0,0,-1.451702153438515,6,-0.685618706059406,-0.2723593712793323,-0.3619141098329925,-0.19456208579657072,3,no
-0.36763398044224543,9,1,2,0,-0.24977415125375999,0,0,0,-1.451702153438515,6,-0.1458352296261129,-0.2723593712793323,0.6813484884628995,0.2713990824385406,2,no
-1.9233834886049936,8,2,1,0,-0.4168005032455921,0,0,0,-1.451702153438515,6,-0.5506728369510827,-0.5810955871994528,-0.3619141098329925,-0.19456208579657072,3,no
-0.6787838820747951,9,1,2,0,-0.1178749908148493,1,0,0,-1.451702153438515,6,-0.14197963336587507,-0.5810955871994528,-0.3619141098329925,-0.19456208579657072,3,no
-0.26391734656472887,4,1,2,0,0.24579475702716036,1,0,0,-1.451702153438515,6,0.6445620037226377,-0.5810955871994528,0.5166228150477586,1.6692825871438746,1,no
-0.9899337837073447,4,2,2,0,-0.2263560235518124,0,0,0,-1.451702153438515,6,3.493847640038378,-0.5810955871994528,0.7142936231459277,0.737360250673652,2,yes
-1.7159502208499606,8,2,1,0,0.23511884586891954,0,0,0,-1.451702153438515,6,-0.5468172406908449,-0.5810955871994528,-0.3619141098329925,-0.19456208579657072,3,no
-1.7159502208499606,10,2,1,0,-0.24185331394280712,0,0,0,-1.451702153438515,6,0.7216739289273939,0.03637684464078814,-0.3619141098329925,-0.19456208579657072,3,no
-0.26391734656472887,7,2,2,0,1.3743418817224877,0,0,0,-1.451702153438515,6,0.3746702655059912,-0.5810955871994528,-0.3619141098329925,-0.19456208579657072,3,no
-0.6787838820747951,7,1,1,0,0.5660720917743848,0,1,0,-1.451702153438515,6,-0.03402293807921646,-0.5810955871994528,1.8014830676858573,0.737360250673652,2,no
0.9806822599654698,2,1,1,0,-0.41197912401283815,0,0,1,-1.451702153438515,6,-0.4311493528837107,-0.5810955871994528,-0.3619141098329925,-0.19456208579657072,3,no
1.8104153309856021,11,1,0,0,2.098926303559219,0,0,1,-1.451702153438515,6,-0.030167341818978656,-0.2723593712793323,-0.3619141098329925,-0.19456208579657072,3,no
-0.8862171498298282,4,2,2,0,-0.3520562678343252,0,0,0,-1.451702153438515,6,-0.14969082588635071,-0.2723593712793323,-0.3619141098329925,-0.19456208579657072,3,no
-1.404800319217411,8,2,1,0,-0.25356237779378094,0,0,0,-1.451702153438515,6,-0.5044056818282291,-0.2723593712793323,-0.3619141098329925,-0.19456208579657072,3,no
-1.0936504175848614,4,2,2,0,0.726555143378908,0,0,0,-1.451702153438515,6,1.2460350203197357,-0.2723593712793323,-0.3619141098329925,-0.19456208579657072,3,no
-0.6787838820747951,0,2,1,0,-0.33449267205786454,0,0,0,-1.451702153438515,6,0.10477852728934463,0.03637684464078814,1.0327632584152,1.2033214189087633,0,no
-1.0936504175848614,0,1,1,0,-0.17056577814423138,1,0,0,-1.451702153438515,6,-0.3810266015006192,-0.2723593712793323,-0.1642433017348235,1.2033214189087633,1,no
0.35838245670037044,4,1,2,0,-0.3802957747690267,0,0,0,-1.451702153438515,6,-0.6200735696353633,-0.5810955871994528,-0.3619141098329925,-0.19456208579657072,3,no
-1.1973670514623778,0,2,2,0,-0.34895680975612625,0,0,0,-1.451702153438515,6,-0.7280302649220219,-0.5810955871994528,0.5166228150477586,8.658700110670544,0,no
-1.404800319217411,0,2,1,0,-0.15403533506050365,1,0,0,-1.451702153438515,6,-0.7010410911003573,-0.5810955871994528,0.8241107387560216,0.2713990824385406,0,no
-0.05648407880969579,0,2,1,0,-0.09962262657656662,1,0,0,-1.451702153438515,6,1.300013367963065,0.03637684464078814,0.19815317977848637,3.5331272600843198,0,no
2.017848598740635,11,1,3,0,1.2841132132238073,0,0,1,-1.451702153438515,6,-0.5005500855679912,0.6538492764810291,-0.3619141098329925,-0.19456208579657072,3,no
0.9806822599654698,4,2,1,0,-0.2904114905012573,0,0,1,-1.451702153438515,6,-0.28849229125491177,-0.2723593712793323,-0.3619141098329925,-0.19456208579657072,3,no
-1.3010836853398944,10,2,1,0,-0.25356237779378094,0,0,0,-1.451702153438515,6,-0.5429616444306071,0.03637684464078814,-0.3619141098329925,-0.19456208579657072,3,no
1.7066986971080855,9,0,2,0,-0.39544868092911045,0,0,1,-1.451702153438515,6,-0.3424706388982411,-0.2723593712793323,-0.3619141098329925,-0.19456208579657072,3,no
0.047232555067820765,9,2,1,0,-0.22153464431905848,0,0,1,-1.451702153438515,6,-0.5545284332113205,0.03637684464078814,-0.3619141098329925,-0.19456208579657072,3,no
-0.9899337837073447,4,2,2,0,-0.22428971816634644,0,0,0,-1.451702153438515,6,-0.5313948556498936,-0.5810955871994528,-0.3619141098329925,-0.19456208579657072,3,no
-1.404800319217411,4,2,2,0,-0.23668755047914222,0,0,0,-1.451702153438515,6,-0.5930843958136987,0.03637684464078814,-0.3619141098329925,-0.19456208579657072,3,no
-1.1973670514623778,0,2,1,0,-0.2707815893393306,1,0,0,-1.451702153438515,6,-0.5776620107727474,-0.5810955871994528,-0.3619141098329925,-0.19456208579657072,3,no
2.017848598740635,5,1,0,0,-0.41989996132379104,0,0,0,-1.451702153438515,6,-0.18439119222849099,-0.5810955871994528,-0.3619141098329925,-0.19456208579657072,3,no
-1.7159502208499606,8,2,3,0,0.14420140890841712,0,0,0,-1.451702153438515,6,3.2355226906024446,-0.5810955871994528,-0.3619141098329925,-0.19456208579657072,3,yes
0.5658157244554035,0,1,1,0,-0.10341085311658754,0,0,0,-1.3309003748716235,6,-0.31162586881633864,-0.2723593712793323,0.5276045266087681,0.2713990824385406,2,no
1.395548795475536,4,2,2,0,-0.4388410940238957,0,0,1,-1.3309003748716235,6,-0.46970531548608874,0.3451130605609086,-0.3619141098329925,-0.19456208579657072,3,no
-2.130816756360027,0,2,1,0,-0.3231279924378017,0,1,0,-1.3309003748716235,6,-0.46970531548608874,-0.5810955871994528,-0.3619141098329925,-0.19456208579657072,3,no
-1.404800319217411,0,1,1,0,-0.12992843889673408,0,0,0,-1.3309003748716235,6,0.5481720972166926,-0.5810955871994528,-0.3619141098329925,-0.19456208579657072,3,no
-1.8196668547274772,0,2,2,0,-0.3596327209143671,0,0,0,-1.3309003748716235,6,0.03537779460506408,-0.5810955871994528,-0.3619141098329925,-0.19456208579657072,3,no
-1.3010836853398944,4,2,1,0,-0.3799513905381157,0,0,0,-1.3309003748716235,6,0.26671357021933256,-0.5810955871994528,0.6044765075358338,0.2713990824385406,2,no
-1.9233834886049936,0,2,2,0,-0.30900823897045093,0,0,0,-1.3309003748716235,6,-0.38488219776085697,-0.5810955871994528,-0.3619141098329925,-0.19456208579657072,3,no
-1.612233586972444,4,2,2,0,-0.33724774590515244,0,0,0,-1.3309003748716235,6,-0.33090385011752765,-0.5810955871994528,-0.3619141098329925,-0.19456208579657072,3,no
-1.3010836853398944,4,2,1,0,0.12353835505375749,0,0,0,-1.3309003748716235,6,0.07778935346767997,-0.5810955871994528,-0.3619141098329925,-0.19456208579657072,3,no
-0.5750672481972785,0,0,1,0,-0.06518420348546722,0,0,0,-1.3309003748716235,6,-0.21523596231039344,-0.5810955871994528,0.5934947959748244,3.0671660918492085,2,no
1.8104153309856021,5,1,0,0,0.2430396831798724,0,0,0,-1.3309003748716235,6,0.0006774282629238067,-0.5810955871994528,-0.3619141098329925,-0.19456208579657072,3,no
1.7066986971080855,4,1,2,0,-0.01628164269610607,0,0,0,-1.3309003748716235,6,-0.08800128572254577,-0.5810955871994528,-0.3619141098329925,-0.19456208579657072,3,no
0.35838245670037044,9,1,2,0,0.2268536243270557,0,0,0,-1.3309003748716235,6,0.7987858541321501,-0.5810955871994528,-0.3619141098329925,-0.19456208579657072,3,no
-1.612233586972444,7,2,1,0,-0.1629893250641895,0,0,0,-1.3309003748716235,6,0.0006774282629238067,-0.2723593712793323,-0.3619141098329925,-0.19456208579657072,3,no
-0.9899337837073447,1,1,0,0,0.1273265815937784,0,0,0,-1.3309003748716235,6,-0.030167341818978656,0.03637684464078814,-0.3619141098329925,-0.19456208579657072,3,no
-0.7825005159523116,4,2,2,0,-0.4388410940238957,0,0,1,-1.3309003748716235,6,-0.5622396257317962,-0.5810955871994528,-0.3619141098329925,-0.19456208579657072,3,no
-1.5085169530949276,7,2,1,0,0.3043400762820293,1,1,1,-1.3309003748716235,6,-0.10727926702373482,-0.5810955871994528,-0.3619141098329925,-0.19456208579657072,3,no
-0.05648407880969579,9,1,1,0,0.18759382200320238,0,0,0,-1.3309003748716235,6,0.5520276934769304,-0.2723593712793323,-0.3619141098329925,-0.19456208579657072,3,no
-0.6787838820747951,7,2,2,0,-0.4085352817037282,0,0,0,-1.3309003748716235,6,-0.18824678848872878,-0.5810955871994528,0.7362570462679464,0.2713990824385406,0,no
1.7066986971080855,5,1,1,0,0.19517027508324425,0,0,1,-1.3309003748716235,6,0.18189045249410077,-0.5810955871994528,-0.3619141098329925,-0.19456208579657072,3,no
-1.612233586972444,6,2,2,0,-0.42437695632563394,1,0,0,-1.3309003748716235,6,-0.40801577532228384,-0.5810955871994528,0.6813484884628995,0.2713990824385406,2,no
-2.0271001224825103,8,2,1,0,-0.16540001468056648,0,0,0,-1.3309003748716235,6,-0.24608073239229591,-0.5810955871994528,-0.3619141098329925,-0.19456208579657072,3,no
-0.471350614319762,4,2,2,0,0.3060619974365843,0,0,0,-1.3309003748716235,6,0.2397243963976679,-0.5810955871994528,-0.3619141098329925,-0.19456208579657072,3,no
0.8769656260879531,9,1,1,0,-0.12717336504944612,0,0,0,-1.3309003748716235,6,4.9666854114492205,-0.5810955871994528,-0.3619141098329925,-0.19456208579657072,3,yes
1.395548795475536,4,1,2,0,2.4178261013827993,0,0,0,-1.3309003748716235,6,-0.18439119222849099,-0.5810955871994528,-0.3619141098329925,-0.19456208579657072,3,no
1.9141319648631188,5,1,0,0,-0.4388410940238957,0,0,0,-1.3309003748716235,6,0.9183093381995221,-0.2723593712793323,-0.3619141098329925,-0.19456208579657072,3,no
-1.3010836853398944,0,1,2,0,-0.3861503066945136,1,0,0,-1.3309003748716235,6,-0.685618706059406,-0.5810955871994528,-0.3619141098329925,-0.19456208579657072,3,no
-1.3010836853398944,4,2,2,0,-0.13784927620768694,1,0,0,-1.3309003748716235,6,0.979998878363327,-0.5810955871994528,-0.3619141098329925,-0.19456208579657072,3,no
-1.7159502208499606,4,2,2,0,-0.09307932618925772,1,0,0,-1.3309003748716235,6,-0.46970531548608874,-0.5810955871994528,0.384842276315646,0.737360250673652,0,no
-0.6787838820747951,1,2,1,0,-0.364798484378032,0,0,0,-1.3309003748716235,6,0.2859915515205216,-0.5810955871994528,0.6813484884628995,1.2033214189087633,2,no
-0.36763398044224543,1,1,1,0,1.0492431677425094,0,0,0,-1.3309003748716235,6,1.5506271248785226,-0.5810955871994528,-0.3619141098329925,-0.19456208579657072,3,no
1.4992654293530525,3,1,3,0,-0.3127964655104719,0,0,0,-1.3309003748716235,6,0.42479301688908266,0.03637684464078814,0.2750251607055521,0.737360250673652,1,no
1.2918321615980193,0,1,1,0,0.17967298469224952,0,0,1,-1.3309003748716235,6,-0.42343816036323506,-0.5810955871994528,-0.3619141098329925,-0.19456208579657072,3,no
-1.0936504175848614,9,2,2,0,-0.4388410940238957,1,0,0,-1.3309003748716235,6,-0.36945981271990574,-0.2723593712793323,-0.3619141098329925,-0.19456208579657072,3,no
-0.5750672481972785,4,2,2,0,-0.2766361212648175,0,0,0,-1.3309003748716235,6,0.08164494972791778,-0.2723593712793323,-0.3619141098329925,-0.19456208579657072,3,no
-1.0936504175848614,4,2,2,0,0.39422436054979876,0,1,0,-1.3309003748716235,6,-0.16125761466706412,-0.2723593712793323,-0.3619141098329925,-0.19456208579657072,3,no
-1.612233586972444,4,2,2,0,-0.3393140512906184,0,0,0,-1.3309003748716235,6,1.3462805230859187,-0.5810955871994528,-0.3619141098329925,-0.19456208579657072,3,no
1.9141319648631188,3,1,1,0,-0.4388410940238957,0,0,1,-1.3309003748716235,6,-0.3925933902813326,-0.5810955871994528,-0.3619141098329925,-0.19456208579657072,3,no
-0.5750672481972785,3,2,0,0,-0.18227484199520516,0,0,1,-1.3309003748716235,6,1.0301216297464186,0.03637684464078814,-0.3619141098329925,-0.19456208579657072,3,no
-0.26391734656472887,4,1,2,0,-0.03005701193254583,1,1,0,-1.3309003748716235,6,-0.6894743023196438,-0.2723593712793323,0.9998181237321718,0.2713990824385406,0,no
